<<<<<<< Updated upstream
-147.207 3 150.207
-177.981 -8 169.981
-333.712 1 334.712
-378.679 -5 373.679
-46.1961 -6 40.1961
-698.469 -5 693.469
345.261 -4 349.261
25.9056 5 20.9056
-483.602 -1 482.602
-463.106 -4 459.106
372.587 -2 374.587
242.311 5 237.311
668.286 0 668.286
-100.552 1 101.552
137.63 -7 144.63
-764.9 6 770.9
-369.621 0 369.621
148.138 1 147.138
410.923 4 406.923
221.51 4 217.51
3.98647 -4 7.98647
305.999 7 298.999
-568.751 -5 563.751
47.287 6 41.287
59.0205 1 58.0205
-407.622 -6 401.622
-171.242 -4 167.242
51.3404 -4 55.3404
-270.333 -4 266.333
323.843 4 319.843

310.782 3 307.782
-9.1492 -1 8.1492
94.2135 -2 96.2135
-67.3627 5 72.3627
-513.309 6 519.309
35.9729 -5 40.9729
-313.691 -5 308.691
-143.793 1 144.793
149.721 6 143.721
122.259 2 120.259
61.463 -1 62.463
340.741 7 333.741
41.8227 0 41.8227
273.565 6 267.565
350.379 -4 354.379
576.948 -6 582.948
28.8872 -4 32.8872
-378.842 4 382.842
-215.133 -4 211.133
-103.146 -3 100.146
90.4263 2 88.4263
-177.81 -6 171.81
-76.9353 -1 75.9353
57.2286 -1 58.2286
363.264 5 358.264
69.3575 -7 76.3575
64.1702 -5 69.1702
-365.314 -5 360.314
-140.628 -1 139.628
-71.3551 4 75.3551
-129.18 -5 124.18
151.719 -5 156.719
-94.4118 -5 89.4118
-310.043 4 314.043
425.634 6 419.634
478.672 1 477.672
274.015 3 271.015
-267.259 2 269.259
-156.206 -7 149.206
99.7692 -6 105.769
-336.511 -4 332.511
-244.03 -4 240.03
66.5809 -1 67.5809
141.947 -6 147.947
56.4326 3 53.4326
-250.927 -5 245.927
-173.881 -1 172.881
93.7072 -3 96.7072
425.781 0 425.781
247.368 2 245.368
202.561 -5 207.561
535.125 -6 541.125
-400.713 0 400.713
-151.408 1 152.408
-422.098 5 427.098
-346.75 6 352.75
35.7075 -2 37.7075
178.051 5 173.051
-53.6757 -8 45.6757
660.184 4 656.184
-413.337 6 419.337
365.201 -2 367.201
-213.351 -4 209.351
40.561 3 37.561

-269.595 0 269.595
-331.997 -8 323.997
214.18 -8 222.18
118.027 -4 122.027
17.213 5 12.213
124.114 -8 132.114
-14.2774 -1 13.2774
82.3704 -6 88.3704
-543.325 -4 539.325
-215.08 -7 208.08
-209.043 -1 208.043
166.918 3 163.918
239.674 -6 245.674
343.898 -7 350.898
92.6523 -7 99.6523
86.6937 -1 87.6937
422.316 -1 423.316
287.248 7 280.248
127.522 -5 132.522
-168.337 5 173.337
30.0581 -7 37.0581
-209.952 -3 206.952
327.942 1 326.942
-2.79448 5 7.79448
74.0163 4 70.0163
-402.426 0 402.426
698.647 -8 706.647
-152.014 3 155.014
91.3963 -7 98.3963
22.9989 3 19.9989
-88.1009 -6 82.1009
66.6282 4 62.6282
171.508 5 166.508
71.4453 -1 72.4453
-291.934 -4 287.934
46.1638 2 44.1638
-74.7988 -7 67.7988
-150.758 -8 142.758
-357.041 0 357.041
-117.804 3 120.804
44.4337 -5 49.4337
23.4365 7 16.4365
480.715 -5 485.715
136.645 0 136.645
129.842 -7 136.842
-72.4032 -4 68.4032
-178.493 -2 176.493
-273.496 3 276.496
89.8668 -1 90.8668
548.005 -1 549.005
-5.5698 -5 0.569804
-581.073 1 582.073
-236.121 -4 232.121
-409.812 -1 408.812
-291.299 -3 288.299
247.204 -3 250.204
108.948 4 104.948
-294.439 2 296.439
-138.34 -5 133.34
273.061 -6 279.061
-237.676 2 239.676
180.404 0 180.404
442.813 6 436.813
-4.91912 7 11.9191

-217.442 3 220.442
407.177 3 404.177
34.0714 5 29.0714
-164.786 4 168.786
-5.46771 -4 1.46771
-175.511 -1 174.511
-114.524 -5 109.524
-369.122 1 370.122
391.822 -5 396.822
292.166 -5 297.166
166.034 3 163.034
235.966 6 229.966
-40.5321 2 42.5321
9.34421 -4 13.3442
-23.3966 6 29.3966
265.721 -6 271.721
-181.857 5 186.857
120.578 -4 124.578
197.006 -7 204.006
500.591 -8 508.591
263.424 6 257.424
368.827 -1 369.827
494.812 -2 496.812
107.445 -2 109.445
-168.63 -1 167.63
-48.1049 3 51.1049
38.4998 3 35.4998
-397.49 -2 395.49
-312.148 2 314.148
247.025 -6 253.025
-235.71 0 235.71
135.305 -8 143.305
201.303 -6 207.303
160.261 4 156.261
-427.95 -7 420.95
124.139 -3 127.139
86.955 5 81.955
33.1515 6 27.1515
77.8343 -1 78.8343
-248.785 5 253.785
-209.291 -1 208.291
300.945 2 298.945
68.7561 1 67.7561
-221.926 -3 218.926
573.261 5 568.261
-69.1882 6 75.1882
158.588 -5 163.588
-135.077 0 135.077
499.083 3 496.083
-239.922 1 240.922
-395.47 4 399.47
-63.311 3 66.311
38.712 -5 43.712
318.743 4 314.743
-254.303 2 256.303
202.699 7 195.699
-10.0044 -1 9.00442
-247.885 2 249.885
-168.233 4 172.233
117.033 7 110.033
127.079 1 126.079
-313.676 -3 310.676
-499.606 0 499.606
-317.42 -6 311.42

248.901 -2 250.901
91.745 6 85.745
-71.3947 -4 67.3947
-511.928 -5 506.928
-212.204 -6 206.204
-301.75 4 305.75
-20.9551 7 27.9551
305.227 1 304.227
-21.6402 -8 13.6402
176.395 3 173.395
125.531 -3 128.531
-59.018 -1 58.018
-163.613 -7 156.613
-30.5108 -1 29.5108
27.6497 -1 28.6497
-172.99 4 176.99
-140.326 7 147.326
-195.721 -3 192.721
430.414 0 430.414
248.691 -5 253.691
76.3083 0 76.3083
194.149 -1 195.149
394.276 -4 398.276
356.813 -4 360.813
25.3716 7 18.3716
385.826 3 382.826
104.623 -8 112.623
-289.173 7 296.173
-151.304 7 158.304
-218.03 0 218.03
-787.745 -8 779.745
-150.481 3 153.481
19.4194 3 16.4194
-106.137 4 110.137
-188.999 -5 183.999
460.002 3 457.002
351.481 -2 353.481
-289.246 2 291.246
90.069 -3 93.069
129.229 0 129.229
-144.077 -4 140.077
196.055 7 189.055
85.2344 -6 91.2344
-50.2111 0 50.2111
223.379 2 221.379
-228.718 -1 227.718
-357.748 -5 352.748
-229.679 -8 221.679
82.4509 -5 87.4509
-39.9775 -6 33.9775
211.648 4 207.648
334.896 5 329.896
-93.1814 -5 88.1814
-401.886 2 403.886
-116.755 -2 114.755
29.8123 -6 35.8123
328.272 -3 331.272
-392.842 2 394.842
-35.8413 -8 27.8413
4.55318 -5 9.55317
521.037 4 517.037
-368.718 -8 360.718
-423.634 3 426.634
102.158 5 97.1584

-97.5053 3 100.505
266.224 -5 271.224
0.150493 -8 8.15049
176.742 -3 179.742
-362.284 -2 360.284
-95.9244 2 97.9244
126.619 -4 130.619
283.578 2 281.578
25.773 -8 33.773
-476.116 7 483.116
48.0205 4 44.0205
129.575 6 123.575
105.16 -3 108.16
575.986 7 568.986
217.471 -5 222.471
-240.703 -3 237.703
-41.6365 4 45.6365
128.489 3 125.489
-531.36 -6 525.36
53.1307 4 49.1307
-143.883 -2 141.883
153.357 4 149.357
75.1509 6 69.1509
-260.664 4 264.664
-60.8218 -2 58.8218
-283.632 -4 279.632
205.287 7 198.287
-137.858 2 139.858
-115.229 1 116.229
145.994 -8 153.994
9.54504 7 2.54504
-193.617 -7 186.617
306.576 -2 308.576
69.7384 -7 76.7384
101.586 -7 108.586
11.0733 5 6.07332
179.606 -7 186.606
-204.447 3 207.447
-310.233 4 314.233
369.797 6 363.797
27.5801 5 22.5801
9.76143 6 3.76143
456.567 -6 462.567
52.1732 0 52.1732
-309.57 -1 308.57
4.05043 7 2.94957
170.604 0 170.604
-245.414 -5 240.414
-542.948 5 547.948
-3.84381 -2 1.84381
179.747 3 176.747
-86.7259 -2 84.7259
154.888 -2 156.888
108.244 7 101.244
419.113 -2 421.113
-517.311 -8 509.311
-79.9787 1 80.9787
-15.9588 4 19.9588
-142.692 3 145.692
273.304 -5 278.304
-109.768 2 111.768
602.367 0 602.367
297.482 -3 300.482
111.193 -4 115.193

-62.7426 -2 60.7426
-90.4925 5 95.4925
-377.97 6 383.97
157.685 -3 160.685
-451.661 -2 449.661
57.7849 -4 61.7849
8.84073 5 3.84073
140.123 -7 147.123
467.332 7 460.332
-320.644 5 325.644
151.032 -6 157.032
1.53755 -1 2.53755
-139.104 7 146.104
31.2043 -2 33.2043
-400.489 5 405.489
256.789 -3 259.789
-2.32065 -6 3.67935
70.4794 -2 72.4794
84.7153 3 81.7153
217.364 2 215.364
234.051 7 227.051
-239.834 -8 231.834
-100.56 2 102.56
267.868 1 266.868
767.092 5 762.092
-367.969 -6 361.969
-236.937 3 239.937
67.4592 3 64.4592
-358.082 0 358.082
208.719 4 204.719
401.204 7 394.204
-346.488 -2 344.488
231.405 7 224.405
-440.547 -6 434.547
81.6171 -3 84.6171
214.607 4 210.607
129.743 -8 137.743
-176.694 -3 173.694
507.423 -4 511.423
87.0864 2 85.0864
391.288 -3 394.288
224.955 5 219.955
43.9989 3 40.9989
65.5668 -6 71.5668
-38.8538 1 39.8538
-321.619 4 325.619
-580.336 4 584.336
-26.0296 3 29.0296
355.478 4 351.478
-76.1625 -7 69.1625
-382.844 3 385.844
401.886 -8 409.886
-70.6797 7 77.6797
348.724 3 345.724
14.8639 -1 15.8639
433.812 -2 435.812
330.906 6 324.906
-306.821 7 313.821
93.3918 6 87.3918
-84.153 -1 83.153
-139.637 2 141.637
119.232 1 118.232
117.521 -2 119.521
72.0399 4 68.0399

-282.197 -3 279.197
-53.4916 -4 49.4916
158.715 -3 161.715
123.324 -5 128.324
-23.0414 -1 22.0414
-278.422 -6 272.422
-228.237 7 235.237
165.543 -1 166.543
-305.144 5 310.144
197.438 -7 204.438
73.6817 5 68.6817
159.721 7 152.721
271.837 5 266.837
10.3483 6 4.34826
-183.326 7 190.326
49.0841 -2 51.0841
-61.6073 -7 54.6073
-158.397 5 163.397
-408.482 5 413.482
56.8212 4 52.8212
-307.178 6 313.178
-92.4799 4 96.4799
-256.361 4 260.361
-153.142 -2 151.142
-63.0354 3 66.0354
-337.172 7 344.172
-30.9765 4 34.9765
-187.981 0 187.981
112.296 2 110.296
57.9997 6 51.9997
384.39 5 379.39
-5.86399 6 11.864
110.687 -3 113.687
-134.614 -3 131.614
192.817 -7 199.817
-122.477 6 128.477
-28.8546 -4 24.8546
145.082 4 141.082
-293.805 0 293.805
-147.916 -4 143.916
43.4776 5 38.4776
187.746 0 187.746
-607.156 -3 604.156
-132.897 5 137.897
207.369 1 206.369
86.7024 2 84.7024
560.451 6 554.451
79.375 4 75.375
-171.918 6 177.918
291.272 -6 297.272
171.365 -6 177.365
115.979 -8 123.979
-141.881 7 148.881
196.083 -5 201.083
-282.297 3 285.297
240.876 -3 243.876
240.668 3 237.668
-225.413 4 229.413
73.7955 4 69.7955
695.273 -1 696.273
-39.7596 -5 34.7596
77.3178 4 73.3178
283.38 -6 289.38
-280.726 3 283.726

-357.076 6 363.076
128.932 -7 135.932
-71.9278 -4 67.9278
90.2349 -2 92.2349
121.11 5 116.11
-352.66 -1 351.66
10.9845 0 10.9845
257.746 -3 260.746
38.0722 -6 44.0722
-166.508 -6 160.508
418.844 -8 426.844
-53.9176 7 60.9176
165.921 -7 172.921
60.6683 4 56.6683
271.522 1 270.522
-63.6917 -3 60.6917
109.891 -1 110.891
159.477 -2 161.477
-354.09 7 361.09
-79.6387 -4 75.6387
-482.868 -5 477.868
-202.517 -5 197.517
-243.334 -7 236.334
-41.241 -3 38.241
55.3139 4 51.3139
-216.781 -6 210.781
131.083 3 128.083
177.386 -3 180.386
-69.6994 4 73.6994
238.048 4 234.048
107.664 0 107.664
212.679 4 208.679
8.8326 4 4.8326
10.6554 4 6.65541
420.073 2 418.073
387.771 -6 393.771
-358.466 0 358.466
-263.156 0 263.156
-149.19 7 156.19
-250.414 -7 243.414
-249.094 3 252.094
-92.9749 -8 84.9749
-156.403 4 160.403
17.8666 -2 19.8666
-81.7602 -8 73.7602
-140.251 -5 135.251
-241.338 -6 235.338
-148.155 7 155.155
187.162 7 180.162
87.5109 -4 91.5109
23.8179 -1 24.8179
322.01 -1 323.01
341.322 -4 345.322
-298.183 -8 290.183
-28.9897 0 28.9897
77.0516 -6 83.0516
13.9587 -7 20.9587
8.16304 1 7.16304
-170.599 -8 162.599
-300.538 -7 293.538
131.38 -7 138.38
450.62 -8 458.62
5.96241 3 2.96241
192.552 -7 199.552

-242.382 5 247.382
-117.732 -5 112.732
-253.986 -1 252.986
-214.273 1 215.273
109.092 6 103.092
-461.563 6 467.563
129.228 -7 136.228
-152.925 -6 146.925
-26.7266 6 32.7266
129.201 1 128.201
316.113 -8 324.113
419.515 3 416.515
543.565 -3 546.565
-212.363 7 219.363
-624.679 -3 621.679
-110.714 1 111.714
-46.0909 -8 38.0909
75.2163 -3 78.2163
183.203 -4 187.203
-300.115 6 306.115
-23.5788 6 29.5788
-114.196 -4 110.196
-170.368 7 177.368
255.447 1 254.447
124.7 1 123.7
-566.578 -8 558.578
-320.118 -7 313.118
326.418 -7 333.418
105.353 -7 112.353
-51.6386 -8 43.6386
292.253 2 290.253
114.914 -3 117.914
96.7936 5 91.7936
183.544 -5 188.544
-368.935 -7 361.935
-27.2121 -4 23.2121
415.049 5 410.049
135.789 -4 139.789
60.1813 7 53.1813
71.4867 4 67.4867
276.467 2 274.467
-74.1279 -5 69.1279
-117.213 2 119.213
99.5605 -4 103.561
170.803 -3 173.803
-166.808 6 172.808
-588.084 7 595.084
-290.288 3 293.288
-115.703 -3 112.703
-583.525 -8 575.525
93.3958 0 93.3958
-395.686 -6 389.686
-18.1852 -3 15.1852
-305.8 6 311.8
349.178 5 344.178
252.935 -1 253.935
233.881 -4 237.881
152.441 6 146.441
-125.843 -5 120.843
-27.2451 6 33.2451
29.7499 0 29.7499
-263.215 -8 255.215
44.652 -5 49.652
74.4192 5 69.4192

255.179 -4 259.179
352.675 -4 356.675
139.896 -7 146.896
-370.755 0 370.755
519.666 -8 527.666
-56.5591 1 57.5591
162.289 -3 165.289
-0.645073 7 7.64507
64.7012 5 59.7012
-445.427 -1 444.427
77.8826 5 72.8826
-562.826 7 569.826
198.725 -2 200.725
-123.005 5 128.005
64.55 -6 70.55
-39.4258 2 41.4258
14.1516 -6 20.1516
-52.9569 7 59.9569
217.898 3 214.898
-92.0072 -6 86.0072
208.549 -5 213.549
71.0928 0 71.0928
-43.1951 -4 39.1951
346.846 -4 350.846
-40.502 6 46.502
228.361 1 227.361
-28.7778 -6 22.7778
-274.626 7 281.626
-419.478 2 421.478
294.642 5 289.642
240.579 0 240.579
36.9593 0 36.9593
359.889 -4 363.889
-46.5817 -7 39.5817
-216.161 0 216.161
57.809 6 51.809
-45.4401 6 51.4401
49.5265 6 43.5265
-495.167 5 500.167
-164.891 0 164.891
455.492 3 452.492
196.188 -2 198.188
-339.629 2 341.629
487.805 -8 495.805
-286.215 3 289.215
-205.456 4 209.456
322.342 6 316.342
-138.159 -7 131.159
46.2923 -1 47.2923
326.359 -2 328.359
347.261 6 341.261
-192.232 -6 186.232
181.402 7 174.402
-313.725 1 314.725
-92.4765 -3 89.4765
3.11443 -7 10.1144
-214.387 -8 206.387
-55.1385 -4 51.1385
288.983 1 287.983
-299.243 6 305.243
185.788 7 178.788
-392.528 -8 384.528
-253.176 -4 249.176
-119.927 6 125.927

-38.1427 -7 31.1427
111.699 -2 113.699
352.016 4 348.016
172.352 -6 178.352
272.771 -8 280.771
-457.834 2 459.834
-193.716 -8 185.716
-199.253 -7 192.253
-3.93625 -4 0.0637457
588.273 2 586.273
156.786 6 150.786
196.285 -1 197.285
139.586 6 133.586
256.063 3 253.063
-64.7323 -5 59.7323
-126.051 -7 119.051
209.856 -4 213.856
-229.572 -8 221.572
-88.1267 7 95.1267
-278.524 2 280.524
41.4314 3 38.4314
626.824 2 624.824
6.40404 -8 14.404
26.1226 2 24.1226
-662.935 4 666.935
-75.3297 3 78.3297
-309.012 4 313.012
130.862 0 130.862
452.33 1 451.33
-359.953 -4 355.953
234.115 -4 238.115
-37.5309 5 42.5309
-186.03 -5 181.03
-438.441 -3 435.441
199.477 6 193.477
-323.705 -6 317.705
235.302 -1 236.302
383.691 6 377.691
259.262 -1 260.262
45.6902 -5 50.6902
7.78733 -4 11.7873
-76.2209 -5 71.2209
167.699 5 162.699
-272.642 0 272.642
-117.843 2 119.843
-138.882 0 138.882
368.343 -7 375.343
396.723 -2 398.723
29.819 -6 35.819
-529.611 -8 521.611
97.0493 -6 103.049
-160.2 4 164.2
-312.519 4 316.519
-26.8304 4 30.8304
550.887 6 544.887
414.133 5 409.133
-82.539 -7 75.539
2.37534 2 0.375341
-39.6819 1 40.6819
191.158 -8 199.158
-376.29 -6 370.29
-252.955 -7 245.955
-355.912 6 361.912
424.319 -5 429.319

-620.768 -8 612.768
13.7555 -1 14.7555
-17.5359 -2 15.5359
252.831 3 249.831
13.1029 4 9.1029
-283.936 0 283.936
-495.689 -7 488.689
167.017 -8 175.017
102.709 1 101.709
-28.2537 -7 21.2537
-161.552 2 163.552
125.585 -5 130.585
-72.9714 1 73.9714
-38.8102 -3 35.8102
-38.8176 6 44.8176
280.894 -5 285.894
184.978 4 180.978
-27.5067 3 30.5067
-145.395 -6 139.395
-291.031 -2 289.031
252.985 -2 254.985
-13.1892 2 15.1892
-348.667 4 352.667
-107.813 -8 99.8126
370.001 -2 372.001
-490.742 -3 487.742
70.8726 6 64.8726
-29.6884 5 34.6884
242.911 -3 245.911
161.103 -6 167.103
150.673 -4 154.673
53.0926 0 53.0926
-249.862 -2 247.862
-185.512 -2 183.512
25.6784 -2 27.6784
-88.4508 2 90.4508
-72.2641 -1 71.2641
116.402 -7 123.402
163.376 1 162.376
78.9061 -7 85.9061
246.774 -2 248.774
-360.216 -6 354.216
-290.106 -1 289.106
-59.0041 -5 54.0041
-55.1832 -4 51.1832
119.586 -8 127.586
-251.385 0 251.385
52.0216 -6 58.0216
-331.557 0 331.557
-376.851 -4 372.851
-95.2183 5 100.218
173.62 1 172.62
70.1107 2 68.1107
306.644 -6 312.644
-317.489 -3 314.489
308.793 -8 316.793
198.721 0 198.721
-368.874 -6 362.874
33.0034 4 29.0034
-400.331 3 403.331
-133.769 -6 127.769
-475.713 6 481.713
-183.469 4 187.469
241.494 -3 244.494

432.799 5 427.799
74.7811 6 68.7811
32.3968 2 30.3968
558.339 -3 561.339
-22.2698 5 27.2698
-259.479 6 265.479
-4.55781 6 10.5578
-35.8 3 38.8
-340.268 2 342.268
275.3 6 269.3
8.95486 4 4.95486
-274.467 1 275.467
255.778 -5 260.778
-87.0904 2 89.0904
332.307 5 327.307
-26.4628 -2 24.4628
-165.991 -8 157.991
-587.562 -2 585.562
181.08 0 181.08
-140.578 -1 139.578
89.0482 -1 90.0482
-56.257 1 57.257
99.1663 7 92.1663
-239.759 1 240.759
-72.1995 1 73.1995
190.364 2 188.364
282.545 -6 288.545
-73.605 6 79.605
7.30108 -6 13.3011
-39.6663 -7 32.6663
-196.507 -7 189.507
93.8128 -5 98.8128
-502.623 6 508.623
-47.4096 -3 44.4096
278.927 6 272.927
58.6737 -6 64.6737
-34.5764 1 35.5764
228.446 2 226.446
625.571 0 625.571
57.8715 -7 64.8715
224.98 1 223.98
-40.1302 3 43.1302
206.34 4 202.34
-364.886 -8 356.886
81.3482 -8 89.3482
-78.4667 4 82.4667
18.7151 0 18.7151
328.516 6 322.516
-399.973 3 402.973
-311.217 3 314.217
-63.6821 -8 55.6821
149.27 5 144.27
-318.588 -7 311.588
-196.573 -8 188.573
370.201 -2 372.201
234.881 4 230.881
-50.2347 -1 49.2347
503.776 2 501.776
-234.075 -3 231.075
-165.477 2 167.477
-693.91 -4 689.91
310.549 1 309.549
-69.4324 3 72.4324
-121.838 -7 114.838

205.046 -1 206.046
225.852 -7 232.852
189.805 -1 190.805
-57.8041 -8 49.8041
70.9939 0 70.9939
98.3918 1 97.3918
-24.1963 0 24.1963
-69.291 1 70.291
-304.525 -8 296.525
-143.024 3 146.024
125.239 -3 128.239
215.564 -7 222.564
25.1085 3 22.1085
-805.31 -3 802.31
-377.398 7 384.398
413.432 -2 415.432
83.7636 -7 90.7636
-471.305 1 472.305
-56.0427 -1 55.0427
231.131 5 226.131
345.343 3 342.343
-398.857 1 399.857
262.181 -2 264.181
288.921 -1 289.921
395.899 5 390.899
313.302 -3 316.302
417.075 4 413.075
-20.6028 -1 19.6028
156.57 7 149.57
-515.541 7 522.541
-47.5908 -2 45.5908
67.1936 -1 68.1936
246.422 6 240.422
-32.9152 2 34.9152
96.1918 -5 101.192
-148.118 -4 144.118
210.815 0 210.815
-218.228 -3 215.228
-41.2317 -7 34.2317
59.1965 -4 63.1965
-233.571 -4 229.571
-474.312 -6 468.312
69.6839 -8 77.6839
116.686 3 113.686
-314.589 -5 309.589
153.519 -3 156.519
10.1943 -4 14.1943
-51.3505 -5 46.3505
-106.871 2 108.871
-78.8988 -5 73.8988
-76.1301 5 81.1301
298.105 7 291.105
110.463 4 106.463
538.752 -4 542.752
-130.803 7 137.803
195.929 7 188.929
325.424 -3 328.424
-73.5945 4 77.5945
-24.6941 4 28.6941
-442.155 -4 438.155
201.969 -7 208.969
273.262 2 271.262
-255.888 -8 247.888
-106.397 -7 99.3968

-631.153 5 636.153
-50.8452 -7 43.8452
-26.2735 1 27.2735
-88.316 -4 84.316
26.7079 -4 30.7079
499.225 -1 500.225
-489.19 3 492.19
182.522 -1 183.522
-173.818 -5 168.818
-141.356 -1 140.356
163.684 2 161.684
15.4603 1 14.4603
4.46378 -8 12.4638
-210.246 -6 204.246
-95.7679 -8 87.7679
-43.1025 7 50.1025
141.906 -2 143.906
-110.62 -7 103.62
-537.625 6 543.625
-96.8857 -2 94.8857
290.94 1 289.94
-54.7861 2 56.7861
-149.938 4 153.938
-130.491 3 133.491
144.43 -2 146.43
-66.3951 -4 62.3951
-455.797 5 460.797
-206.994 -6 200.994
177.484 6 171.484
-15.9651 -4 11.9651
73.5258 -7 80.5258
39.2678 -7 46.2678
180.068 -7 187.068
444.718 2 442.718
-164.118 2 166.118
391.967 4 387.967
-540.532 3 543.532
-225.45 5 230.45
-11.4796 -8 3.47959
24.5023 4 20.5023
-162.285 4 166.285
-131.839 -2 129.839
134.262 0 134.262
301.245 -5 306.245
-32.3487 -4 28.3487
248.303 1 247.303
-216.164 -1 215.164
-94.9413 7 101.941
239.545 -7 246.545
116.509 -6 122.509
-113.23 -3 110.23
228.588 -1 229.588
-109.421 -4 105.421
9.89658 -2 11.8966
-366.791 5 371.791
-225.858 0 225.858
355.776 -1 356.776
-435.747 3 438.747
-322.367 1 323.367
170.717 5 165.717
-573.186 1 574.186
-85.7844 -8 77.7844
112.587 -5 117.587
-98.7717 3 101.772

-48.7832 2 50.7832
-86.501 -3 83.501
-289.608 -5 284.608
-231.154 0 231.154
373.848 -2 375.848
648.392 -3 651.392
-233.926 3 236.926
610.959 1 609.959
75.2486 1 74.2486
-373.083 -8 365.083
-279.093 0 279.093
-243.078 7 250.078
-387.123 -8 379.123
-699.586 -6 693.586
-54.1899 4 58.1899
-79.6772 0 79.6772
-116.913 3 119.913
-237.767 -8 229.767
49.8091 -2 51.8091
190.187 -7 197.187
-199.129 2 201.129
121.873 -5 126.873
123.129 6 117.129
-76.7079 1 77.7079
-224.779 -3 221.779
384.235 4 380.235
9.81102 -8 17.811
-90.9969 5 95.9969
-106.627 -8 98.6267
141.426 -1 142.426
187.851 -4 191.851
-15.7555 -4 11.7555
41.194 -3 44.194
-131.064 3 134.064
-63.2506 0 63.2506
38.8407 4 34.8407
196.134 -8 204.134
111.096 1 110.096
-24.8663 1 25.8663
133.298 -1 134.298
176.057 -3 179.057
341.938 -8 349.938
-188.48 -1 187.48
-231.772 6 237.772
272.701 -2 274.701
193.239 -6 199.239
363.531 4 359.531
211.918 4 207.918
-220.837 -7 213.837
112.924 -3 115.924
310.803 -6 316.803
116.078 5 111.078
556.874 0 556.874
126.239 -5 131.239
250.914 -1 251.914
305.336 -3 308.336
-13.8743 2 15.8743
104.152 -1 105.152
212.289 3 209.289
-162.616 4 166.616
163.381 -7 170.381
-143.965 -1 142.965
48.3576 -3 51.3576
94.9487 -2 96.9487

-71.4105 6 77.4105
-172.468 -4 168.468
-288.989 -4 284.989
-317.096 -2 315.096
86.6858 3 83.6858
-372.151 6 378.151
240.354 4 236.354
-342.248 5 347.248
-420.054 2 422.054
-86.0476 -6 80.0476
-319.007 6 325.007
113.305 -6 119.305
345.007 -1 346.007
-250.999 -6 244.999
155.556 5 150.556
-170.641 0 170.641
443.965 1 442.965
268.017 -1 269.017
-248.606 -4 244.606
230.006 3 227.006
-142.857 7 149.857
67.0447 -4 71.0447
-320.751 -5 315.751
113.912 6 107.912
-28.6346 -3 25.6346
-105.945 -5 100.945
340.593 -3 343.593
-9.45718 5 14.4572
95.9743 -4 99.9743
-4.49425 -2 2.49425
654.599 -2 656.599
64.3156 -8 72.3156
459.607 5 454.607
-368.074 3 371.074
148.518 7 141.518
-353.202 -5 348.202
244.856 6 238.856
15.8545 -5 20.8545
308.315 -8 316.315
182.756 -2 184.756
-240.8 -5 235.8
53.0237 -4 57.0237
45.1597 5 40.1597
118.898 -8 126.898
-391.912 -7 384.912
-80.5713 4 84.5713
193.765 2 191.765
57.9067 6 51.9067
-15.3773 0 15.3773
29.611 -7 36.611
141.376 4 137.376
-281.204 -3 278.204
-223.993 2 225.993
-293.471 -8 285.471
204.556 -5 209.556
-272.257 5 277.257
358.536 5 353.536
107.867 -5 112.867
-220.044 0 220.044
-197.782 -6 191.782
-250.444 5 255.444
-24.8431 -6 18.8431
-187.852 6 193.852
81.8077 0 81.8077

-33.8495 7 40.8495
-279.379 -4 275.379
-424.919 -6 418.919
350.028 -3 353.028
-243.987 -4 239.987
154.574 0 154.574
-505.915 -4 501.915
-285.281 7 292.281
-643.954 3 646.954
234.008 -6 240.008
115.279 4 111.279
198.303 -7 205.303
8.0092 -7 15.0092
-212.924 -1 211.924
1.75546 7 5.24454
-15.3928 -6 9.39281
79.3312 3 76.3312
130.139 -6 136.139
-18.1177 0 18.1177
90.0806 7 83.0806
-77.7343 -7 70.7343
262.616 -7 269.616
-92.6762 -6 86.6762
353.959 4 349.959
164.828 -3 167.828
272.04 1 271.04
347.488 1 346.488
82.446 -2 84.446
122.4 1 121.4
-6.9379 -7 0.0621009
-72.1584 -8 64.1584
-121.007 -4 117.007
-164.507 -1 163.507
133.741 0 133.741
255.37 -4 259.37
292.183 6 286.183
150.188 -5 155.188
49.2055 -2 51.2055
-175.232 5 180.232
-387.912 4 391.912
260.427 -5 265.427
-305.452 -5 300.452
-141.943 -4 137.943
-500.665 -6 494.665
-81.647 5 86.647
-367.576 -5 362.576
109.431 -2 111.431
457.332 6 451.332
-593.731 -5 588.731
-728.846 -3 725.846
-110.764 -4 106.764
197.225 -2 199.225
-33.5139 5 38.5139
136.76 -2 138.76
152.708 0 152.708
28.1238 -3 31.1238
539.182 -2 541.182
228.812 0 228.812
-109.312 3 112.312
-190.359 -5 185.359
62.7247 -7 69.7247
223.489 5 218.489
12.7484 3 9.74838
253.43 7 246.43

-324.964 -6 318.964
